year,isoimp,isoexp,hs4,mtn,submtn
2015,TWN,JPN,5002,OTHAG,OTHAG
2016,TWN,JPN,5002,OTHAG,OTHAG
2012,TWN,JPN,5003,OTHAG,OTHAG
2013,TWN,JPN,5003,OTHAG,OTHAG
2014,TWN,JPN,5003,OTHAG,OTHAG
2015,TWN,JPN,5003,OTHAG,OTHAG
2016,TWN,JPN,5003,OTHAG,OTHAG
2012,TWN,JPN,5301,OTHAG,OTHAG
2013,TWN,JPN,5301,OTHAG,OTHAG
2014,TWN,JPN,5301,OTHAG,OTHAG
2015,TWN,JPN,5301,OTHAG,OTHAG
2016,TWN,JPN,5301,OTHAG,OTHAG
2012,TWN,JPN,5302,OTHAG,OTHAG
2013,TWN,JPN,5302,OTHAG,OTHAG
2014,TWN,JPN,5302,OTHAG,OTHAG
2015,TWN,JPN,5302,OTHAG,OTHAG
2016,TWN,JPN,5302,OTHAG,OTHAG
2002,TWN,NZL,701,F_V,VEG
2003,TWN,NZL,701,F_V,VEG
2007,TWN,PER,203,MEAT,PORK
2008,TWN,PER,203,MEAT,PORK
2009,TWN,PER,203,MEAT,PORK
2010,TWN,PER,203,MEAT,PORK
2011,TWN,PER,203,MEAT,PORK
2012,TWN,PER,203,MEAT,PORK
2007,TWN,THA,807,F_V,FRT
2008,TWN,THA,807,F_V,FRT
2009,TWN,THA,807,F_V,FRT
2010,TWN,THA,807,F_V,FRT
2011,TWN,THA,807,F_V,FRT
2012,TWN,THA,807,F_V,FRT
2013,TWN,THA,807,F_V,FRT
2014,TWN,THA,807,F_V,FRT
2015,TWN,THA,807,F_V,FRT
2016,TWN,THA,807,F_V,FRT
2009,TWN,USA,201,MEAT,BEEF
2010,TWN,USA,201,MEAT,BEEF
2011,TWN,USA,201,MEAT,BEEF
2009,TWN,USA,202,MEAT,BEEF
2010,TWN,USA,202,MEAT,BEEF
2011,TWN,USA,202,MEAT,BEEF
2007,TWN,USA,203,MEAT,PORK
2008,TWN,USA,203,MEAT,PORK
2009,TWN,USA,203,MEAT,PORK
2010,TWN,USA,203,MEAT,PORK
2011,TWN,USA,203,MEAT,PORK
2012,TWN,USA,203,MEAT,PORK
2004,TWN,USA,501,OTHAG,OTHAN
2005,TWN,USA,501,OTHAG,OTHAN
2004,TWN,USA,502,OTHAG,OTHAN
2005,TWN,USA,502,OTHAG,OTHAN
2004,TWN,USA,504,OTHAG,OTHAN
2005,TWN,USA,504,OTHAG,OTHAN
2004,TWN,USA,505,OTHAG,OTHAN
2005,TWN,USA,505,OTHAG,OTHAN
2004,TWN,USA,506,OTHAG,OTHAN
2005,TWN,USA,506,OTHAG,OTHAN
2004,TWN,USA,507,OTHAG,OTHAN
2005,TWN,USA,507,OTHAG,OTHAN
2004,TWN,USA,508,OTHAG,OTHAN
2005,TWN,USA,508,OTHAG,OTHAN
2004,TWN,USA,510,OTHAG,OTHAN
2005,TWN,USA,510,OTHAG,OTHAN
2004,TWN,USA,511,OTHAG,OTHAN
2005,TWN,USA,511,OTHAG,OTHAN
2001,TWN,USA,701,F_V,VEG
2002,TWN,USA,701,F_V,VEG
2001,TWN,USA,702,F_V,VEG
2002,TWN,USA,702,F_V,VEG
2001,TWN,USA,703,F_V,VEG
2002,TWN,USA,703,F_V,VEG
2001,TWN,USA,704,F_V,VEG
2002,TWN,USA,704,F_V,VEG
2001,TWN,USA,705,F_V,VEG
2002,TWN,USA,705,F_V,VEG
2001,TWN,USA,706,F_V,VEG
2002,TWN,USA,706,F_V,VEG
2001,TWN,USA,707,F_V,VEG
2002,TWN,USA,707,F_V,VEG
2001,TWN,USA,708,F_V,VEG
2002,TWN,USA,708,F_V,VEG
2001,TWN,USA,709,F_V,VEG
2002,TWN,USA,709,F_V,VEG
2001,TWN,USA,710,F_V,VEG
2002,TWN,USA,710,F_V,VEG
2001,TWN,USA,711,F_V,VEG
2002,TWN,USA,711,F_V,VEG
2001,TWN,USA,712,F_V,VEG
2002,TWN,USA,712,F_V,VEG
2001,TWN,USA,713,F_V,VEG
2002,TWN,USA,713,F_V,VEG
2001,TWN,USA,714,F_V,VEG
2002,TWN,USA,714,F_V,VEG
2001,TWN,USA,801,F_V,FRT
2002,TWN,USA,801,F_V,FRT
2001,TWN,USA,802,F_V,FRT
2002,TWN,USA,802,F_V,FRT
2001,TWN,USA,803,F_V,FRT
2002,TWN,USA,803,F_V,FRT
2001,TWN,USA,804,F_V,FRT
2002,TWN,USA,804,F_V,FRT
2001,TWN,USA,805,F_V,FRT
2002,TWN,USA,805,F_V,FRT
2001,TWN,USA,806,F_V,FRT
2002,TWN,USA,806,F_V,FRT
2001,TWN,USA,807,F_V,FRT
2002,TWN,USA,807,F_V,FRT
2001,TWN,USA,808,F_V,FRT
2002,TWN,USA,808,F_V,FRT
2001,TWN,USA,809,F_V,FRT
2002,TWN,USA,809,F_V,FRT
2001,TWN,USA,810,F_V,FRT
2002,TWN,USA,810,F_V,FRT
2001,TWN,USA,811,F_V,FRT
2002,TWN,USA,811,F_V,FRT
2001,TWN,USA,812,F_V,FRT
2002,TWN,USA,812,F_V,FRT
2001,TWN,USA,813,F_V,FRT
2002,TWN,USA,813,F_V,FRT
2001,TWN,USA,814,F_V,FRT
2002,TWN,USA,814,F_V,FRT
2002,TWN,USA,2301,OTHAG,OTHAG
2003,TWN,USA,2301,OTHAG,OTHAG
2002,TWN,USA,2309,OTHAG,OTHAG
2003,TWN,USA,2309,OTHAG,OTHAG
2000,UKR,ARG,1404,F_V,VEG
2001,UKR,ARG,1404,F_V,VEG
2002,UKR,ARG,1404,F_V,VEG
2000,UKR,BOL,1404,F_V,VEG
2001,UKR,BOL,1404,F_V,VEG
2002,UKR,BOL,1404,F_V,VEG
2000,UKR,BRA,1404,F_V,VEG
2001,UKR,BRA,1404,F_V,VEG
2002,UKR,BRA,1404,F_V,VEG
2008,UKR,CAN,101,MEAT,LIVA
2009,UKR,CAN,101,MEAT,LIVA
2010,UKR,CAN,101,MEAT,LIVA
2008,UKR,CAN,102,MEAT,LIVA
2009,UKR,CAN,102,MEAT,LIVA
2010,UKR,CAN,102,MEAT,LIVA
2008,UKR,CAN,103,MEAT,LIVA
2009,UKR,CAN,103,MEAT,LIVA
2010,UKR,CAN,103,MEAT,LIVA
2008,UKR,CAN,104,MEAT,LIVA
2009,UKR,CAN,104,MEAT,LIVA
2010,UKR,CAN,104,MEAT,LIVA
2008,UKR,CAN,105,MEAT,LIVA
2009,UKR,CAN,105,MEAT,LIVA
2010,UKR,CAN,105,MEAT,LIVA
2008,UKR,CAN,106,MEAT,LIVA
2009,UKR,CAN,106,MEAT,LIVA
2010,UKR,CAN,106,MEAT,LIVA
2003,UKR,CAN,201,MEAT,BEEF
2004,UKR,CAN,201,MEAT,BEEF
2005,UKR,CAN,201,MEAT,BEEF
2006,UKR,CAN,201,MEAT,BEEF
2007,UKR,CAN,201,MEAT,BEEF
2008,UKR,CAN,201,MEAT,BEEF
2009,UKR,CAN,201,MEAT,BEEF
2010,UKR,CAN,201,MEAT,BEEF
2011,UKR,CAN,201,MEAT,BEEF
2012,UKR,CAN,201,MEAT,BEEF
2013,UKR,CAN,201,MEAT,BEEF
2014,UKR,CAN,201,MEAT,BEEF
2015,UKR,CAN,201,MEAT,BEEF
2016,UKR,CAN,201,MEAT,BEEF
2003,UKR,CAN,202,MEAT,BEEF
2004,UKR,CAN,202,MEAT,BEEF
2005,UKR,CAN,202,MEAT,BEEF
2006,UKR,CAN,202,MEAT,BEEF
2007,UKR,CAN,202,MEAT,BEEF
2008,UKR,CAN,202,MEAT,BEEF
2009,UKR,CAN,202,MEAT,BEEF
2010,UKR,CAN,202,MEAT,BEEF
2011,UKR,CAN,202,MEAT,BEEF
2012,UKR,CAN,202,MEAT,BEEF
2013,UKR,CAN,202,MEAT,BEEF
2014,UKR,CAN,202,MEAT,BEEF
2015,UKR,CAN,202,MEAT,BEEF
2016,UKR,CAN,202,MEAT,BEEF
2008,UKR,CAN,203,MEAT,PORK
2009,UKR,CAN,203,MEAT,PORK
2010,UKR,CAN,203,MEAT,PORK
2008,UKR,CAN,204,MEAT,MEAT
2009,UKR,CAN,204,MEAT,MEAT
2010,UKR,CAN,204,MEAT,MEAT
2008,UKR,CAN,205,MEAT,MEAT
2009,UKR,CAN,205,MEAT,MEAT
2010,UKR,CAN,205,MEAT,MEAT
2008,UKR,CAN,206,MEAT,BEEF
2009,UKR,CAN,206,MEAT,BEEF
2010,UKR,CAN,206,MEAT,BEEF
2008,UKR,CAN,207,MEAT,POUL
2009,UKR,CAN,207,MEAT,POUL
2010,UKR,CAN,207,MEAT,POUL
2008,UKR,CAN,208,MEAT,MEAT
2009,UKR,CAN,208,MEAT,MEAT
2010,UKR,CAN,208,MEAT,MEAT
2008,UKR,CAN,209,MEAT,PORK
2009,UKR,CAN,209,MEAT,PORK
2010,UKR,CAN,209,MEAT,PORK
2008,UKR,CAN,210,MEAT,PROM
2009,UKR,CAN,210,MEAT,PROM
2010,UKR,CAN,210,MEAT,PROM
2008,UKR,CAN,302,SFD,SFD
2009,UKR,CAN,302,SFD,SFD
2010,UKR,CAN,302,SFD,SFD
2008,UKR,CAN,307,SFD,SFD
2009,UKR,CAN,307,SFD,SFD
2010,UKR,CAN,307,SFD,SFD
2003,UKR,CAN,401,DAIRY,FMKP
2004,UKR,CAN,401,DAIRY,FMKP
2005,UKR,CAN,401,DAIRY,FMKP
2006,UKR,CAN,401,DAIRY,FMKP
2007,UKR,CAN,401,DAIRY,FMKP
2008,UKR,CAN,401,DAIRY,FMKP
2009,UKR,CAN,401,DAIRY,FMKP
2010,UKR,CAN,401,DAIRY,FMKP
2011,UKR,CAN,401,DAIRY,FMKP
2012,UKR,CAN,401,DAIRY,FMKP
2013,UKR,CAN,401,DAIRY,FMKP
2014,UKR,CAN,401,DAIRY,FMKP
2015,UKR,CAN,401,DAIRY,FMKP
2016,UKR,CAN,401,DAIRY,FMKP
2003,UKR,CAN,402,DAIRY,FMKP
2004,UKR,CAN,402,DAIRY,FMKP
2005,UKR,CAN,402,DAIRY,FMKP
2006,UKR,CAN,402,DAIRY,FMKP
2007,UKR,CAN,402,DAIRY,FMKP
2008,UKR,CAN,402,DAIRY,FMKP
2009,UKR,CAN,402,DAIRY,FMKP
2010,UKR,CAN,402,DAIRY,FMKP
2011,UKR,CAN,402,DAIRY,FMKP
2012,UKR,CAN,402,DAIRY,FMKP
2013,UKR,CAN,402,DAIRY,FMKP
2014,UKR,CAN,402,DAIRY,FMKP
2015,UKR,CAN,402,DAIRY,FMKP
2016,UKR,CAN,402,DAIRY,FMKP
2003,UKR,CAN,403,DAIRY,DAIRY
2004,UKR,CAN,403,DAIRY,DAIRY
2005,UKR,CAN,403,DAIRY,DAIRY
2006,UKR,CAN,403,DAIRY,DAIRY
2007,UKR,CAN,403,DAIRY,DAIRY
2008,UKR,CAN,403,DAIRY,DAIRY
2009,UKR,CAN,403,DAIRY,DAIRY
2010,UKR,CAN,403,DAIRY,DAIRY
2011,UKR,CAN,403,DAIRY,DAIRY
2012,UKR,CAN,403,DAIRY,DAIRY
2013,UKR,CAN,403,DAIRY,DAIRY
2014,UKR,CAN,403,DAIRY,DAIRY
2015,UKR,CAN,403,DAIRY,DAIRY
2016,UKR,CAN,403,DAIRY,DAIRY
2003,UKR,CAN,404,DAIRY,DAIRY
2004,UKR,CAN,404,DAIRY,DAIRY
2005,UKR,CAN,404,DAIRY,DAIRY
2006,UKR,CAN,404,DAIRY,DAIRY
2007,UKR,CAN,404,DAIRY,DAIRY
2008,UKR,CAN,404,DAIRY,DAIRY
2009,UKR,CAN,404,DAIRY,DAIRY
2010,UKR,CAN,404,DAIRY,DAIRY
2011,UKR,CAN,404,DAIRY,DAIRY
2012,UKR,CAN,404,DAIRY,DAIRY
2013,UKR,CAN,404,DAIRY,DAIRY
2014,UKR,CAN,404,DAIRY,DAIRY
2015,UKR,CAN,404,DAIRY,DAIRY
2016,UKR,CAN,404,DAIRY,DAIRY
2003,UKR,CAN,405,DAIRY,DAIRY
2004,UKR,CAN,405,DAIRY,DAIRY
2005,UKR,CAN,405,DAIRY,DAIRY
2006,UKR,CAN,405,DAIRY,DAIRY
2007,UKR,CAN,405,DAIRY,DAIRY
2008,UKR,CAN,405,DAIRY,DAIRY
2009,UKR,CAN,405,DAIRY,DAIRY
2010,UKR,CAN,405,DAIRY,DAIRY
2011,UKR,CAN,405,DAIRY,DAIRY
2012,UKR,CAN,405,DAIRY,DAIRY
2013,UKR,CAN,405,DAIRY,DAIRY
2014,UKR,CAN,405,DAIRY,DAIRY
2015,UKR,CAN,405,DAIRY,DAIRY
2016,UKR,CAN,405,DAIRY,DAIRY
2003,UKR,CAN,406,DAIRY,CHS
2004,UKR,CAN,406,DAIRY,CHS
2005,UKR,CAN,406,DAIRY,CHS
2006,UKR,CAN,406,DAIRY,CHS
2007,UKR,CAN,406,DAIRY,CHS
2008,UKR,CAN,406,DAIRY,CHS
2009,UKR,CAN,406,DAIRY,CHS
2010,UKR,CAN,406,DAIRY,CHS
2011,UKR,CAN,406,DAIRY,CHS
2012,UKR,CAN,406,DAIRY,CHS
2013,UKR,CAN,406,DAIRY,CHS
2014,UKR,CAN,406,DAIRY,CHS
2015,UKR,CAN,406,DAIRY,CHS
2016,UKR,CAN,406,DAIRY,CHS
2003,UKR,CAN,407,CER,POUL
2004,UKR,CAN,407,CER,POUL
2005,UKR,CAN,407,CER,POUL
2006,UKR,CAN,407,CER,POUL
2007,UKR,CAN,407,CER,POUL
2008,UKR,CAN,407,CER,POUL
2009,UKR,CAN,407,CER,POUL
2010,UKR,CAN,407,CER,POUL
2011,UKR,CAN,407,CER,POUL
2012,UKR,CAN,407,CER,POUL
2013,UKR,CAN,407,CER,POUL
2014,UKR,CAN,407,CER,POUL
2015,UKR,CAN,407,CER,POUL
2016,UKR,CAN,407,CER,POUL
2003,UKR,CAN,408,CER,POUL
2004,UKR,CAN,408,CER,POUL
2005,UKR,CAN,408,CER,POUL
2006,UKR,CAN,408,CER,POUL
2007,UKR,CAN,408,CER,POUL
2008,UKR,CAN,408,CER,POUL
2009,UKR,CAN,408,CER,POUL
2010,UKR,CAN,408,CER,POUL
2011,UKR,CAN,408,CER,POUL
2012,UKR,CAN,408,CER,POUL
2013,UKR,CAN,408,CER,POUL
2014,UKR,CAN,408,CER,POUL
2015,UKR,CAN,408,CER,POUL
2016,UKR,CAN,408,CER,POUL
2003,UKR,CAN,409,CER,CER
2004,UKR,CAN,409,CER,CER
2005,UKR,CAN,409,CER,CER
2006,UKR,CAN,409,CER,CER
2007,UKR,CAN,409,CER,CER
2008,UKR,CAN,409,CER,CER
2009,UKR,CAN,409,CER,CER
2010,UKR,CAN,409,CER,CER
2011,UKR,CAN,409,CER,CER
2012,UKR,CAN,409,CER,CER
2013,UKR,CAN,409,CER,CER
2014,UKR,CAN,409,CER,CER
2015,UKR,CAN,409,CER,CER
2016,UKR,CAN,409,CER,CER
2003,UKR,CAN,410,CER,OTHAN
2004,UKR,CAN,410,CER,OTHAN
2005,UKR,CAN,410,CER,OTHAN
2006,UKR,CAN,410,CER,OTHAN
2007,UKR,CAN,410,CER,OTHAN
2008,UKR,CAN,410,CER,OTHAN
2009,UKR,CAN,410,CER,OTHAN
2010,UKR,CAN,410,CER,OTHAN
2011,UKR,CAN,410,CER,OTHAN
2012,UKR,CAN,410,CER,OTHAN
2013,UKR,CAN,410,CER,OTHAN
2014,UKR,CAN,410,CER,OTHAN
2015,UKR,CAN,410,CER,OTHAN
2016,UKR,CAN,410,CER,OTHAN
2008,UKR,CAN,501,OTHAG,OTHAN
2009,UKR,CAN,501,OTHAG,OTHAN
2010,UKR,CAN,501,OTHAG,OTHAN
2008,UKR,CAN,502,OTHAG,OTHAN
2009,UKR,CAN,502,OTHAG,OTHAN
2010,UKR,CAN,502,OTHAG,OTHAN
2008,UKR,CAN,504,OTHAG,OTHAN
2009,UKR,CAN,504,OTHAG,OTHAN
2010,UKR,CAN,504,OTHAG,OTHAN
2008,UKR,CAN,505,OTHAG,OTHAN
2009,UKR,CAN,505,OTHAG,OTHAN
2010,UKR,CAN,505,OTHAG,OTHAN
2008,UKR,CAN,506,OTHAG,OTHAN
2009,UKR,CAN,506,OTHAG,OTHAN
2010,UKR,CAN,506,OTHAG,OTHAN
2008,UKR,CAN,507,OTHAG,OTHAN
2009,UKR,CAN,507,OTHAG,OTHAN
2010,UKR,CAN,507,OTHAG,OTHAN
2008,UKR,CAN,508,OTHAG,OTHAN
2009,UKR,CAN,508,OTHAG,OTHAN
2010,UKR,CAN,508,OTHAG,OTHAN
2008,UKR,CAN,510,OTHAG,OTHAN
2009,UKR,CAN,510,OTHAG,OTHAN
2010,UKR,CAN,510,OTHAG,OTHAN
2003,UKR,CAN,511,OTHAG,OTHAN
2004,UKR,CAN,511,OTHAG,OTHAN
2005,UKR,CAN,511,OTHAG,OTHAN
2006,UKR,CAN,511,OTHAG,OTHAN
2007,UKR,CAN,511,OTHAG,OTHAN
2008,UKR,CAN,511,OTHAG,OTHAN
2009,UKR,CAN,511,OTHAG,OTHAN
2010,UKR,CAN,511,OTHAG,OTHAN
2011,UKR,CAN,511,OTHAG,OTHAN
2012,UKR,CAN,511,OTHAG,OTHAN
2013,UKR,CAN,511,OTHAG,OTHAN
2014,UKR,CAN,511,OTHAG,OTHAN
2015,UKR,CAN,511,OTHAG,OTHAN
2016,UKR,CAN,511,OTHAG,OTHAN
2008,UKR,CAN,1501,OILS,OTHAN
2009,UKR,CAN,1501,OILS,OTHAN
2010,UKR,CAN,1501,OILS,OTHAN
2008,UKR,CAN,1502,OILS,OTHAN
2009,UKR,CAN,1502,OILS,OTHAN
2010,UKR,CAN,1502,OILS,OTHAN
2008,UKR,CAN,1503,OILS,OTHAN
2009,UKR,CAN,1503,OILS,OTHAN
2010,UKR,CAN,1503,OILS,OTHAN
2008,UKR,CAN,1505,OILS,OILS
2009,UKR,CAN,1505,OILS,OILS
2010,UKR,CAN,1505,OILS,OILS
2008,UKR,CAN,1506,OILS,OILS
2009,UKR,CAN,1506,OILS,OILS
2010,UKR,CAN,1506,OILS,OILS
2008,UKR,CAN,1515,OILS,OILS
2009,UKR,CAN,1515,OILS,OILS
2010,UKR,CAN,1515,OILS,OILS
2008,UKR,CAN,1516,OILS,OILS
2009,UKR,CAN,1516,OILS,OILS
2010,UKR,CAN,1516,OILS,OILS
2008,UKR,CAN,1517,OILS,OILS
2009,UKR,CAN,1517,OILS,OILS
2010,UKR,CAN,1517,OILS,OILS
2008,UKR,CAN,1518,OILS,OILS
2009,UKR,CAN,1518,OILS,OILS
2010,UKR,CAN,1518,OILS,OILS
2008,UKR,CAN,1520,OILS,OILS
2009,UKR,CAN,1520,OILS,OILS
2010,UKR,CAN,1520,OILS,OILS
2008,UKR,CAN,1521,OILS,OILS
2009,UKR,CAN,1521,OILS,OILS
2010,UKR,CAN,1521,OILS,OILS
2008,UKR,CAN,1522,OILS,OILS
2009,UKR,CAN,1522,OILS,OILS
2010,UKR,CAN,1522,OILS,OILS
2008,UKR,CAN,1601,MEAT,PROM
2009,UKR,CAN,1601,MEAT,PROM
2010,UKR,CAN,1601,MEAT,PROM
2008,UKR,CAN,1602,MEAT,PROM
2009,UKR,CAN,1602,MEAT,PROM
2010,UKR,CAN,1602,MEAT,PROM
2008,UKR,CAN,1703,SGR,SGR
2009,UKR,CAN,1703,SGR,SGR
2010,UKR,CAN,1703,SGR,SGR
2008,UKR,CAN,2104,CER,CER
2009,UKR,CAN,2104,CER,CER
2010,UKR,CAN,2104,CER,CER
2008,UKR,CAN,2105,CER,CER
2009,UKR,CAN,2105,CER,CER
2010,UKR,CAN,2105,CER,CER
2008,UKR,CAN,2106,CER,CER
2009,UKR,CAN,2106,CER,CER
2010,UKR,CAN,2106,CER,CER
2008,UKR,CAN,2301,OTHAG,OTHAG
2009,UKR,CAN,2301,OTHAG,OTHAG
2010,UKR,CAN,2301,OTHAG,OTHAG
2008,UKR,CAN,2302,OTHAG,OTHAG
2009,UKR,CAN,2302,OTHAG,OTHAG
2010,UKR,CAN,2302,OTHAG,OTHAG
2008,UKR,CAN,2303,OTHAG,OTHAG
2009,UKR,CAN,2303,OTHAG,OTHAG
2010,UKR,CAN,2303,OTHAG,OTHAG
2008,UKR,CAN,2304,OILS,OILS
2009,UKR,CAN,2304,OILS,OILS
2010,UKR,CAN,2304,OILS,OILS
2008,UKR,CAN,2305,OILS,OILS
2009,UKR,CAN,2305,OILS,OILS
2010,UKR,CAN,2305,OILS,OILS
2008,UKR,CAN,2306,OILS,OILS
2009,UKR,CAN,2306,OILS,OILS
2010,UKR,CAN,2306,OILS,OILS
2008,UKR,CAN,2307,OTHAG,OTHAG
2009,UKR,CAN,2307,OTHAG,OTHAG
2010,UKR,CAN,2307,OTHAG,OTHAG
2008,UKR,CAN,2308,OTHAG,OTHAG
2009,UKR,CAN,2308,OTHAG,OTHAG
2010,UKR,CAN,2308,OTHAG,OTHAG
2008,UKR,CAN,2309,OTHAG,OTHAG
2009,UKR,CAN,2309,OTHAG,OTHAG
2010,UKR,CAN,2309,OTHAG,OTHAG
2008,UKR,CAN,4101,OTHAG,OTHAG
2009,UKR,CAN,4101,OTHAG,OTHAG
2010,UKR,CAN,4101,OTHAG,OTHAG
2008,UKR,CAN,4102,OTHAG,OTHAG
2009,UKR,CAN,4102,OTHAG,OTHAG
2010,UKR,CAN,4102,OTHAG,OTHAG
2008,UKR,CAN,4103,OTHAG,OTHAG
2009,UKR,CAN,4103,OTHAG,OTHAG
2010,UKR,CAN,4103,OTHAG,OTHAG
2008,UKR,CAN,4301,OTHAG,OTHAG
2009,UKR,CAN,4301,OTHAG,OTHAG
2010,UKR,CAN,4301,OTHAG,OTHAG
2003,UKR,CHE,201,MEAT,BEEF
2004,UKR,CHE,201,MEAT,BEEF
2005,UKR,CHE,201,MEAT,BEEF
2006,UKR,CHE,201,MEAT,BEEF
2007,UKR,CHE,201,MEAT,BEEF
2008,UKR,CHE,201,MEAT,BEEF
2009,UKR,CHE,201,MEAT,BEEF
2010,UKR,CHE,201,MEAT,BEEF
2011,UKR,CHE,201,MEAT,BEEF
2012,UKR,CHE,201,MEAT,BEEF
2013,UKR,CHE,201,MEAT,BEEF
2014,UKR,CHE,201,MEAT,BEEF
2015,UKR,CHE,201,MEAT,BEEF
2016,UKR,CHE,201,MEAT,BEEF
2003,UKR,CHE,202,MEAT,BEEF
2004,UKR,CHE,202,MEAT,BEEF
2005,UKR,CHE,202,MEAT,BEEF
2006,UKR,CHE,202,MEAT,BEEF
2007,UKR,CHE,202,MEAT,BEEF
2008,UKR,CHE,202,MEAT,BEEF
2009,UKR,CHE,202,MEAT,BEEF
2010,UKR,CHE,202,MEAT,BEEF
2011,UKR,CHE,202,MEAT,BEEF
2012,UKR,CHE,202,MEAT,BEEF
2013,UKR,CHE,202,MEAT,BEEF
2014,UKR,CHE,202,MEAT,BEEF
2015,UKR,CHE,202,MEAT,BEEF
2016,UKR,CHE,202,MEAT,BEEF
2003,UKR,CHE,401,DAIRY,FMKP
2004,UKR,CHE,401,DAIRY,FMKP
2005,UKR,CHE,401,DAIRY,FMKP
2006,UKR,CHE,401,DAIRY,FMKP
2007,UKR,CHE,401,DAIRY,FMKP
2008,UKR,CHE,401,DAIRY,FMKP
2009,UKR,CHE,401,DAIRY,FMKP
2010,UKR,CHE,401,DAIRY,FMKP
2011,UKR,CHE,401,DAIRY,FMKP
2012,UKR,CHE,401,DAIRY,FMKP
2013,UKR,CHE,401,DAIRY,FMKP
2014,UKR,CHE,401,DAIRY,FMKP
2015,UKR,CHE,401,DAIRY,FMKP
2016,UKR,CHE,401,DAIRY,FMKP
2003,UKR,CHE,402,DAIRY,FMKP
2004,UKR,CHE,402,DAIRY,FMKP
2005,UKR,CHE,402,DAIRY,FMKP
2006,UKR,CHE,402,DAIRY,FMKP
2007,UKR,CHE,402,DAIRY,FMKP
2008,UKR,CHE,402,DAIRY,FMKP
2009,UKR,CHE,402,DAIRY,FMKP
2010,UKR,CHE,402,DAIRY,FMKP
2011,UKR,CHE,402,DAIRY,FMKP
2012,UKR,CHE,402,DAIRY,FMKP
2013,UKR,CHE,402,DAIRY,FMKP
2014,UKR,CHE,402,DAIRY,FMKP
2015,UKR,CHE,402,DAIRY,FMKP
2016,UKR,CHE,402,DAIRY,FMKP
2003,UKR,CHE,403,DAIRY,DAIRY
2004,UKR,CHE,403,DAIRY,DAIRY
2005,UKR,CHE,403,DAIRY,DAIRY
2006,UKR,CHE,403,DAIRY,DAIRY
2007,UKR,CHE,403,DAIRY,DAIRY
2008,UKR,CHE,403,DAIRY,DAIRY
2009,UKR,CHE,403,DAIRY,DAIRY
2010,UKR,CHE,403,DAIRY,DAIRY
2011,UKR,CHE,403,DAIRY,DAIRY
2012,UKR,CHE,403,DAIRY,DAIRY
2013,UKR,CHE,403,DAIRY,DAIRY
2014,UKR,CHE,403,DAIRY,DAIRY
2015,UKR,CHE,403,DAIRY,DAIRY
2016,UKR,CHE,403,DAIRY,DAIRY
2003,UKR,CHE,404,DAIRY,DAIRY
2004,UKR,CHE,404,DAIRY,DAIRY
2005,UKR,CHE,404,DAIRY,DAIRY
2006,UKR,CHE,404,DAIRY,DAIRY
2007,UKR,CHE,404,DAIRY,DAIRY
2008,UKR,CHE,404,DAIRY,DAIRY
2009,UKR,CHE,404,DAIRY,DAIRY
2010,UKR,CHE,404,DAIRY,DAIRY
2011,UKR,CHE,404,DAIRY,DAIRY
2012,UKR,CHE,404,DAIRY,DAIRY
2013,UKR,CHE,404,DAIRY,DAIRY
2014,UKR,CHE,404,DAIRY,DAIRY
2015,UKR,CHE,404,DAIRY,DAIRY
2016,UKR,CHE,404,DAIRY,DAIRY
2003,UKR,CHE,405,DAIRY,DAIRY
2004,UKR,CHE,405,DAIRY,DAIRY
2005,UKR,CHE,405,DAIRY,DAIRY
2006,UKR,CHE,405,DAIRY,DAIRY
2007,UKR,CHE,405,DAIRY,DAIRY
2008,UKR,CHE,405,DAIRY,DAIRY
2009,UKR,CHE,405,DAIRY,DAIRY
2010,UKR,CHE,405,DAIRY,DAIRY
2011,UKR,CHE,405,DAIRY,DAIRY
2012,UKR,CHE,405,DAIRY,DAIRY
2013,UKR,CHE,405,DAIRY,DAIRY
2014,UKR,CHE,405,DAIRY,DAIRY
2015,UKR,CHE,405,DAIRY,DAIRY
2016,UKR,CHE,405,DAIRY,DAIRY
2003,UKR,CHE,406,DAIRY,CHS
2004,UKR,CHE,406,DAIRY,CHS
2005,UKR,CHE,406,DAIRY,CHS
2006,UKR,CHE,406,DAIRY,CHS
2007,UKR,CHE,406,DAIRY,CHS
2008,UKR,CHE,406,DAIRY,CHS
2009,UKR,CHE,406,DAIRY,CHS
2010,UKR,CHE,406,DAIRY,CHS
2011,UKR,CHE,406,DAIRY,CHS
2012,UKR,CHE,406,DAIRY,CHS
2013,UKR,CHE,406,DAIRY,CHS
2014,UKR,CHE,406,DAIRY,CHS
2015,UKR,CHE,406,DAIRY,CHS
2016,UKR,CHE,406,DAIRY,CHS
2003,UKR,CHE,407,CER,POUL
2004,UKR,CHE,407,CER,POUL
2005,UKR,CHE,407,CER,POUL
2006,UKR,CHE,407,CER,POUL
2007,UKR,CHE,407,CER,POUL
2008,UKR,CHE,407,CER,POUL
2009,UKR,CHE,407,CER,POUL
2010,UKR,CHE,407,CER,POUL
2011,UKR,CHE,407,CER,POUL
2012,UKR,CHE,407,CER,POUL
2013,UKR,CHE,407,CER,POUL
2014,UKR,CHE,407,CER,POUL
2015,UKR,CHE,407,CER,POUL
2016,UKR,CHE,407,CER,POUL
2003,UKR,CHE,408,CER,POUL
2004,UKR,CHE,408,CER,POUL
2005,UKR,CHE,408,CER,POUL
